"latitude","longitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","ocean_proximity_INLAND","ocean_proximity_ISLAND","ocean_proximity_NEAR BAY","ocean_proximity_NEAR OCEAN","median_house_value"
37.5,-119.8,15,989,184,406,151,3.1771,1,0,0,0,121900
33.89,-118.11,35,1139,197,772,233,4.375,0,0,0,0,204700
37.69,-121.78,35,2853,588,1761,572,4.3533,1,0,0,0,168400
34.08,-118.26,45,2225,827,2699,792,1.9209,0,0,0,0,179200
33.9,-118.02,36,2417,421,1276,426,5.5601,0,0,0,0,205200
38.53,-120.59,15,432,87,208,73,3.6125,1,0,0,0,100000
33.92,-118.22,32,1263,333,1789,346,1.9957,0,0,0,0,89300
40.77,-121.86,17,2816,639,1027,406,2.503,1,0,0,0,65600
37.25,-122.03,34,2892,413,903,365,7.8711,0,0,0,0,500001
34.14,-118.51,28,6748,904,2431,876,12.8879,0,0,0,0,500001
34.05,-117.67,6,2833,628,1717,589,3.2062,1,0,0,0,167500
38.62,-121.45,38,2419,605,1696,503,1.4861,1,0,0,0,63100
38.01,-122.24,16,2084,315,1154,307,6.0102,0,0,1,0,235600
33.92,-118.39,41,80,20,61,23,5.25,0,0,0,0,247200
36.79,-119.83,35,1872,363,1054,369,3.3272,1,0,0,0,65600
34.06,-118.37,52,843,160,333,151,4.5192,0,0,0,0,446000
34.14,-118.49,28,3539,441,1190,421,10.6796,0,0,0,0,500001
39.09,-122.79,20,1798,395,685,331,1.625,1,0,0,0,66800
37.76,-122.18,43,2018,408,1111,367,1.8913,0,0,1,0,91200
38.43,-121.81,30,1674,297,756,292,3.9286,1,0,0,0,133100
36.77,-119.78,45,1315,256,666,240,2.3562,1,0,0,0,58100
34,-118.15,32,3218,739,2368,730,3.1406,0,0,0,0,175300
32.75,-117.12,15,2671,724,1800,646,2.1394,0,0,0,1,106700
38.92,-119.94,24,1258,216,235,96,4.6,1,0,0,0,136800
34.12,-117.88,33,1485,274,1006,258,5.1708,0,0,0,0,158500
37.5,-120.84,47,2310,484,1126,447,2.2083,1,0,0,0,97300
34.58,-117.4,18,755,169,483,165,1.4196,1,0,0,0,64700
37.23,-121.8,18,2581,358,1284,377,6.7385,0,0,0,0,272400
32.76,-117.15,36,2644,674,1211,654,3.0445,0,0,0,1,214800
32.68,-117.07,18,1475,267,1149,268,5.0827,0,0,0,1,142200
34.18,-118.64,33,3808,623,1784,615,5.1641,0,0,0,0,263400
33.77,-118.13,52,3697,691,1436,671,4.6852,0,0,0,1,395200
34.16,-118.27,15,5036,1299,3164,1175,2.9148,0,0,0,0,238700
36.67,-121.64,28,256,66,214,60,3.0197,0,0,0,0,137500
34.38,-119.55,17,1951,368,681,350,2.7275,0,0,0,0,500001
38.35,-122.69,12,1550,187,685,188,7.226,0,0,0,0,255300
34.09,-118.03,29,1219,338,1152,323,2.8029,1,0,0,0,180900
32.75,-117.16,23,2474,594,1107,536,2.9705,0,0,0,1,245500
33.46,-117.66,26,2073,370,952,340,5.0877,0,0,0,0,288100
37.5,-120.82,21,2974,495,1313,461,4.4886,1,0,0,0,135400
33.13,-117.03,15,7000,1185,3555,1118,4.7022,0,0,0,0,172800
38.4,-122.71,17,1690,464,833,445,1.439,0,0,0,0,140600
33.84,-118.14,36,3002,484,1322,471,4.933,0,0,0,0,228900
35.5,-120.66,19,1861,364,1040,363,3.3125,0,0,0,0,163900
38.21,-122.33,33,2017,370,949,342,4.625,0,0,1,0,228600
33.88,-117.94,35,2159,343,833,335,5.3738,0,0,0,0,365100
40.69,-122.38,21,1774,370,875,354,1.7422,1,0,0,0,61500
34,-118.07,42,1392,351,1471,348,2.63,0,0,0,0,143800
34.96,-120.45,26,1949,396,1575,377,2.875,0,0,0,0,121400
34.21,-118.58,13,6227,1317,3739,1226,4.0313,0,0,0,0,299300
34.2,-118.53,26,2221,662,1998,603,2.8701,0,0,0,0,191100
33.99,-118.33,43,2224,550,1598,545,2.8274,0,0,0,0,122500
36.76,-119.75,29,2077,524,1887,489,1.4107,1,0,0,0,59800
37.29,-121.95,30,3734,813,1834,824,3.4505,0,0,0,0,260000
33.99,-118.3,44,1458,326,1159,283,1.1645,0,0,0,0,98200
33.66,-117.99,14,3155,653,951,575,3.0625,0,0,0,0,268800
37.47,-122.21,33,1266,415,1991,334,2.92,0,0,0,1,202800
38.04,-121.63,25,2019,411,888,326,3.2619,1,0,0,0,183800
37.7,-122.16,36,1719,303,836,311,4.4375,0,0,1,0,193500
37.68,-122.09,41,1834,463,1105,467,2.8322,0,0,1,0,170300
37.37,-121.55,39,759,141,252,106,3.6964,1,0,0,0,262500
34.06,-118.2,40,1181,335,1441,337,2.1136,0,0,0,0,111800
38.83,-120.79,15,1374,291,709,239,1.7222,1,0,0,0,118500
33.14,-117.38,14,5039,1373,1298,696,3.209,0,0,0,1,313300
32.96,-115.56,21,2164,480,1164,421,3.8177,1,0,0,0,107200
36.49,-121.74,33,2952,565,1264,517,4.4209,0,0,0,0,274600
34.67,-118.19,8,11275,1822,5731,1692,5.0285,1,0,0,0,167900
33.97,-118.37,32,6699,1781,2725,1544,3.3889,0,0,0,0,285700
33.82,-117.21,2,4198,805,1943,673,3.9052,1,0,0,0,122100
34.08,-117.63,38,1810,371,1257,354,3.8355,1,0,0,0,111700
37.57,-122.33,20,2126,643,1112,597,3.625,0,0,0,1,283300
34.12,-118.06,25,3891,848,1848,759,3.6639,1,0,0,0,248100
37.38,-122.06,20,3401,768,1497,747,4.2188,0,0,1,0,500001
37.66,-120.91,36,1320,255,720,232,2.6523,1,0,0,0,76300
33.98,-117.36,46,1680,453,1570,435,2.0436,1,0,0,0,82300
37.88,-122.54,30,4382,732,1775,745,6.7809,0,0,1,0,414400
37.82,-122.27,40,946,375,700,352,1.775,0,0,1,0,112500
33.2,-117.36,19,1926,557,1190,483,1.3269,0,0,0,1,166100
38.3,-122.28,23,526,152,245,130,2.0134,0,0,1,0,142500
37.73,-122.44,52,2838,567,1411,526,3.8304,0,0,1,0,261400
37.59,-122.38,44,2089,348,837,317,4.6628,0,0,0,1,459200
37.75,-122.47,49,2747,472,1281,448,5.482,0,0,1,0,366300
33.96,-116.51,16,4913,1395,2518,1132,1.4665,1,0,0,0,61100
32.66,-117.09,46,844,147,423,161,3.375,0,0,0,1,136300
37.23,-122,36,3191,430,1234,440,9.0704,0,0,0,0,500001
33.83,-117.96,18,2067,770,870,541,3.1315,0,0,0,0,137500
33.9,-118.1,37,796,175,740,183,3.6,0,0,0,0,156400
34.44,-119.73,48,2114,390,973,367,4.8021,0,0,0,1,351100
34,-118.28,43,713,245,880,237,1.2065,0,0,0,0,103600
34.96,-120.44,30,1685,315,1290,368,3.4722,0,0,0,0,112500
33.92,-117.25,7,9812,1914,5595,1729,4.1482,1,0,0,0,124600
37.79,-122.47,52,2844,623,1380,596,4.75,0,0,1,0,500001
33.96,-117.37,33,3974,548,1398,528,7.2519,1,0,0,0,216600
33.97,-118.15,32,927,250,970,248,2.1591,0,0,0,0,181500
37.78,-121.2,4,58,29,79,29,3.375,1,0,0,0,106300
40.48,-123.73,25,2015,524,746,251,1.7153,1,0,0,0,77100
37.76,-122.18,50,1187,261,907,246,1.9479,0,0,1,0,89500
36.55,-119.38,31,2342,439,1411,465,3.017,1,0,0,0,72000
34.02,-118.66,23,8798,1465,2750,1208,8.7364,0,0,0,1,500001
33.97,-118.28,38,1819,497,2110,499,1.6027,0,0,0,0,97300
34.01,-118.27,35,1672,556,2106,519,1.2206,0,0,0,0,129200
33.62,-117.93,34,2125,498,1052,468,5.6315,0,0,0,0,484600
34,-118.09,36,1722,353,1174,335,3.045,0,0,0,0,160600
33.94,-118.29,34,1089,278,995,315,2.3352,0,0,0,0,107700
34.06,-118.15,28,3855,922,2517,874,3.505,0,0,0,0,204300
32.81,-117.22,24,730,196,335,203,3.5078,0,0,0,1,362500
34.13,-118.19,52,2012,458,1314,434,3.925,0,0,0,0,180400
34.44,-119.83,26,1739,402,599,368,3.0875,0,0,0,1,198400
33.73,-117.9,30,746,172,1048,163,4.1,0,0,0,0,166400
32.58,-117.1,17,2046,559,1585,530,2.25,0,0,0,1,132800
34.12,-118.23,32,2094,491,1413,479,4.5089,0,0,0,0,221100
34.08,-117.27,38,1093,256,856,212,1.4279,1,0,0,0,73000
38.5,-120.93,15,1248,234,529,216,3.3393,1,0,0,0,107200
34.51,-118.07,14,2798,459,1236,404,4.8667,1,0,0,0,239900
33.07,-117.3,14,2670,426,1034,407,6.4247,0,0,0,1,295100
34.47,-119.81,26,4382,618,1728,587,7.4734,0,0,0,1,432200
33.94,-118.09,33,1976,404,1379,395,3.8542,0,0,0,0,175400
33.77,-118.11,15,9103,1847,3333,1712,5.1508,0,0,0,1,367300
33.92,-118.19,43,2339,487,1732,449,3.0987,0,0,0,0,139400
37.97,-121.31,42,1824,277,720,309,5.1915,1,0,0,0,183700
37.35,-122.03,16,1156,198,455,216,7.2779,0,0,0,0,292900
35,-120.58,37,523,119,374,95,1.4726,0,0,0,0,106300
36.8,-119.95,30,1233,214,620,199,3.4297,1,0,0,0,112500
39.13,-121.05,10,3063,497,1168,507,4.4375,1,0,0,0,185100
38.7,-121.3,18,7334,1332,3339,1271,3.235,1,0,0,0,124700
37.85,-122.26,52,2202,434,910,402,3.2031,0,0,1,0,281500
33.85,-117.97,30,2513,476,1611,472,4.0061,0,0,0,0,182900
34.22,-118.19,32,10626,1504,4353,1482,9.8413,0,0,0,0,500001
37.9,-122.06,25,5869,1685,2669,1554,2.6998,0,0,1,0,216100
33.98,-117.47,8,12106,1913,5810,1717,4.9886,1,0,0,0,158100
33.62,-117.91,35,2426,359,937,387,9.2175,0,0,0,0,500001
38,-122.26,5,6265,908,3326,872,6.2073,0,0,1,0,272900
33.95,-118.02,35,2085,400,1112,391,3.4886,0,0,0,0,173900
37.97,-122.32,33,1595,292,991,300,4.6937,0,0,1,0,134100
32.76,-117.12,26,1221,331,620,296,2.4821,0,0,0,1,123600
32.82,-117.25,23,6139,826,2036,807,9.5245,0,0,0,1,500001
34.04,-118.19,34,1011,274,1164,262,2.8542,0,0,0,0,146900
37.83,-122.26,52,1656,420,718,382,2.6768,0,0,1,0,182300
33.64,-117.9,36,2017,357,850,348,5.0532,0,0,0,0,310900
33.48,-117.69,25,3240,481,1462,497,6.1815,0,0,0,0,288500
37.79,-122.46,52,2005,359,847,356,4.1029,0,0,1,0,500001
33.96,-118.01,36,1805,288,882,308,5.3054,0,0,0,0,273500
37.53,-122.26,4,5233,1109,1690,907,6.2007,0,0,1,0,311800
34.04,-118.2,47,1894,408,1629,379,3.7619,0,0,0,0,127600
36.16,-120.35,18,1519,296,846,272,2.7792,1,0,0,0,85300
38.02,-122.57,33,9531,1487,3798,1409,5.6512,0,0,1,0,314000
33.84,-118.17,45,1533,331,791,335,3.4605,0,0,0,0,186600
36.95,-120.02,25,2115,482,1976,474,1.8431,1,0,0,0,53900
37.91,-122.03,29,5438,871,2310,890,5.0362,0,0,1,0,275300
33.71,-117.82,9,5206,992,4660,978,2.885,0,0,0,0,162500
33.87,-117.32,15,826,138,440,134,4.8125,1,0,0,0,173900
36.89,-121.66,15,2608,458,1531,457,5.5148,0,0,0,0,253500
33.77,-117.84,14,4412,952,1656,874,4.3292,0,0,0,0,206500
34.09,-118.44,36,3129,392,862,334,15.0001,0,0,0,0,500001
33.98,-118.35,47,2512,461,1082,426,3.8235,0,0,0,0,207600
33.67,-117.86,16,20,5,15,5,3.875,0,0,0,0,450000
35.35,-119.04,27,4590,897,2212,894,3.1753,1,0,0,0,85000
37.97,-121.33,43,1511,292,721,320,3.5703,1,0,0,0,87400
37.33,-121.89,49,658,318,467,316,0.7068,0,0,0,0,200000
34,-117.69,28,707,154,561,129,2.5781,1,0,0,0,111600
33.84,-118.36,22,11016,3170,6664,2838,3.703,0,0,0,0,361300
37.79,-120.98,20,2458,491,1227,481,2.7857,1,0,0,0,110900
33.74,-117.87,52,2411,526,2165,521,3.415,0,0,0,0,172500
34.01,-118.09,36,1465,363,1538,342,3.5469,0,0,0,0,150600
34.31,-118.46,24,2920,601,1460,598,4.2708,0,0,0,0,218200
38.61,-121.36,35,2355,365,993,354,5.0492,1,0,0,0,144100
37.81,-121.21,18,2404,498,1531,506,2.995,1,0,0,0,124300
33.74,-116.97,20,3674,792,1498,758,2.2161,1,0,0,0,76900
37.79,-122.43,25,1637,394,649,379,5.0049,0,0,1,0,460000
34.16,-118.51,23,11154,1995,4076,1809,5.4609,0,0,0,0,500001
41.82,-120.48,20,1367,284,429,181,2.0227,1,0,0,0,47500
34.22,-118.43,34,2300,429,1447,455,4.2656,0,0,0,0,233700
39.23,-123.2,26,786,168,494,161,2.3583,0,0,0,0,105400
37.47,-122.15,37,1844,382,1634,417,2.7993,0,0,1,0,145500
37.37,-122.03,16,3402,1193,1479,1043,3.5861,0,0,0,0,500001
34.23,-118.49,32,4373,683,2040,693,5.2668,0,0,0,0,242300
33.93,-118,35,1288,240,758,250,4.9205,0,0,0,0,173900
32.77,-117.2,30,156,45,77,40,3.2679,0,0,0,1,137500
37.77,-120.86,28,1208,232,535,232,2.3523,1,0,0,0,94700
33.97,-118.03,39,2126,434,1103,433,3.2852,0,0,0,0,196200
37.78,-122.28,50,1487,306,730,327,2.5139,0,0,1,0,219000
37.13,-118.94,12,2255,472,1006,334,4.1563,1,0,0,0,94000
34.01,-117.41,34,1231,216,841,199,2.6442,1,0,0,0,92000
39.88,-121.75,16,2867,559,1203,449,2.7143,1,0,0,0,95300
37.29,-121.92,32,1260,199,560,207,6.5858,0,0,0,0,346700
36.75,-119.78,31,1404,379,1515,387,1.2813,1,0,0,0,56400
33.81,-117.83,28,1972,315,970,326,5.4298,0,0,0,0,234200
37.87,-122.28,46,1777,446,805,431,2.8676,0,0,1,0,212000
38.15,-120.46,16,4221,781,1516,697,2.3816,1,0,0,0,116000
38.91,-122.71,20,41,18,94,10,1.375,1,0,0,0,55000
32.75,-117.08,16,1111,328,930,303,1.2347,0,0,0,1,128100
40.56,-122.35,16,2801,614,1695,563,1.9,1,0,0,0,81600
38.65,-121.45,5,2680,502,1885,498,2.6369,1,0,0,0,110000
34.01,-118.29,50,2238,673,2247,583,1.6505,0,0,0,0,125000
39.67,-120.24,40,690,129,305,110,2.3625,1,0,0,0,62500
37.58,-122.33,28,2784,736,1534,685,3.38,0,0,0,1,285400
36.35,-119.29,15,1740,319,1332,308,2.5743,1,0,0,0,60200
34.18,-118.75,4,16704,2704,6187,2207,6.6122,0,0,0,1,357600
38.64,-121.41,38,1384,287,682,280,1.9167,1,0,0,0,64400
35.77,-119.25,35,1618,378,1449,398,1.6786,1,0,0,0,56500
33.74,-118.3,23,3075,860,1584,806,2.9386,0,0,0,1,260500
34.07,-118.16,42,3836,777,2118,754,3.6364,0,0,0,0,254600
37.68,-121.92,23,1655,223,706,219,7.2211,0,0,0,0,291900
34.02,-118.27,21,1314,375,1505,366,2.319,0,0,0,0,97200
38.5,-121.53,17,3087,477,1365,495,6.4667,1,0,0,0,216800
34.14,-118.25,30,1615,570,1245,544,1.8929,0,0,0,0,196900
33.67,-117.8,5,2487,388,1147,397,8.284,0,0,0,0,302500
36.98,-120.05,16,3705,739,2463,697,2.5288,1,0,0,0,61800
33.03,-117.08,18,1339,284,761,290,5.3074,0,0,0,0,137200
34.7,-119.31,19,961,218,479,138,3.3438,1,0,0,0,156300
38.73,-120.78,31,3117,616,1606,588,2.9844,1,0,0,0,127900
34.04,-117.24,5,1775,234,726,222,7.978,1,0,0,0,223900
34.38,-119.06,33,1465,262,731,266,3.9464,0,0,0,0,230300
33.68,-116.16,12,1230,277,1334,260,2.2679,1,0,0,0,61400
37.57,-122.04,12,5719,1064,3436,1057,5.2879,0,0,1,0,231200
34.02,-117.03,26,3909,670,1884,665,4.1361,1,0,0,0,121000
38.46,-122.69,32,2970,504,1117,512,5,0,0,0,0,275900
36.81,-121.6,18,1575,230,751,219,5.2203,0,0,0,0,286500
39.15,-121.58,34,1376,376,702,317,1.4946,1,0,0,0,55500
34.21,-118.38,42,715,145,730,158,3.8,0,0,0,0,169500
34.15,-118.43,42,1293,214,459,217,7.672,0,0,0,0,467600
37.25,-121.92,34,2231,360,1035,365,4.7917,0,0,0,0,243200
37.66,-120.99,46,1750,347,754,356,2.9137,1,0,0,0,106000
33.83,-118.03,25,3030,532,1668,509,4.625,0,0,0,0,229600
38.01,-122.13,48,2123,494,859,474,1.8523,0,0,1,0,144800
38.46,-122.81,28,3580,611,1634,567,4.745,0,0,0,0,248600
32.69,-117.05,14,1689,555,1319,527,3.16,0,0,0,1,143800
34.09,-117.95,21,2215,484,1792,419,2.8375,0,0,0,0,166500
37.53,-121.99,25,5405,939,2831,923,5.0423,0,0,0,0,222200
33.01,-117.08,5,5659,931,2565,902,6.1949,0,0,0,0,238700
36.57,-121.94,28,3153,409,569,271,14.4113,0,0,0,1,500001
34.29,-119.27,32,2274,406,982,393,5.3254,0,0,0,1,385200
34.09,-117.46,8,4711,963,3310,988,3.5488,1,0,0,0,101600
37.29,-120.51,20,4927,1042,4205,1009,1.7679,1,0,0,0,79800
33.93,-118.36,27,4445,1231,3340,1113,3.1656,0,0,0,0,204500
38.37,-121.92,26,2056,413,933,367,2.7051,1,0,0,0,193800
39.1,-121.14,13,1085,227,629,214,5.0389,1,0,0,0,171500
37.71,-122.43,24,4299,857,2249,788,4.6098,0,0,1,0,290400
34.05,-118.27,12,535,328,1194,365,1.2012,0,0,0,0,275000
38.27,-122.66,16,1523,308,477,315,2.1696,0,0,0,0,75000
34.07,-118.19,42,1555,337,1152,348,3.375,0,0,0,0,169600
36.32,-119.79,19,3252,614,1971,607,3.0667,1,0,0,0,75800
37.96,-122.54,44,1552,204,596,208,10.129,0,0,1,0,500001
32.74,-117.09,23,3130,779,2472,744,2.32,0,0,0,1,93200
33.9,-118.37,32,332,103,177,102,3.3409,0,0,0,0,256300
35.63,-117.76,12,2014,372,1027,356,3.9261,1,0,0,0,101300
33.95,-118.03,37,1772,321,934,326,4.1471,0,0,0,0,177800
32.71,-117.16,5,2508,827,2066,761,1.3092,0,0,0,1,325000
37.75,-121.52,18,1544,272,825,286,4.3229,1,0,0,0,327300
35.5,-119.27,34,1367,329,796,319,2.8269,1,0,0,0,61100
34.04,-117.97,28,1686,417,1355,388,2.5192,0,0,0,0,157300
33.69,-116.25,5,1664,444,907,374,2.7667,1,0,0,0,92900
37.6,-122.41,26,2754,402,1128,395,6.3719,0,0,0,1,466900
33.92,-118.23,24,1555,406,1665,361,1.6437,0,0,0,0,98800
36.64,-119.39,38,949,190,578,187,2.3618,1,0,0,0,80000
32.7,-117.14,32,1280,353,1335,330,1.6023,0,0,0,1,77300
32.71,-117.07,26,4151,823,2822,697,2.8372,0,0,0,1,123400
38.35,-121.95,16,2084,292,1099,292,5.8269,1,0,0,0,150200
33.8,-116.45,9,5534,1206,2283,1008,3.6161,1,0,0,0,99100
33.82,-118.19,19,2953,895,1914,855,3.5521,0,0,0,1,290000
37.98,-122.03,45,2842,567,1261,535,3.6042,0,0,1,0,138200
38.68,-121.37,36,1775,296,937,305,3.1786,1,0,0,0,83400
37.99,-121.23,38,523,80,226,72,5.5693,1,0,0,0,153100
37.72,-122.17,42,3008,659,1817,664,3.371,0,0,1,0,165000
38.93,-119.97,24,856,185,388,108,3.1806,1,0,0,0,107200
33.99,-118.04,47,2530,565,1262,509,3.6475,0,0,0,0,197100
33.04,-115.62,20,1121,244,766,230,2.2969,1,0,0,0,62000
38.58,-120.88,8,3417,604,1703,623,4.0827,1,0,0,0,170700
33.98,-118.33,38,3063,796,2153,721,1.8472,0,0,0,0,149100
33.87,-117.9,28,2315,538,1360,504,2.9861,0,0,0,0,218600
36.15,-120.38,17,2279,448,1200,420,2.7461,1,0,0,0,70000
33.86,-118.34,36,2223,360,1162,376,5.259,0,0,0,0,279400
33.98,-117.89,5,3088,711,1415,641,2.5125,0,0,0,0,184500
34.04,-118.16,11,852,215,806,202,1.3971,0,0,0,0,134400
34.02,-118.3,27,2190,626,1768,528,1.2446,0,0,0,0,103800
33.93,-118.23,30,1147,260,1219,210,2.0658,0,0,0,0,93200
33.81,-118.1,36,1111,184,444,177,3.7031,0,0,0,0,245300
32.83,-117.21,36,1475,328,806,327,3.5078,0,0,0,1,166000
34.02,-118.02,21,5992,986,2647,969,5.2405,0,0,0,0,302400
33.95,-118.13,24,6662,1852,3792,1735,3.1104,0,0,0,0,230000
37.84,-122.22,50,2935,473,1031,479,7.5,0,0,1,0,295200
37.55,-122.29,27,3789,874,2243,866,4.39,0,0,0,1,270100
34.15,-117.83,20,2421,306,1023,298,8.0683,1,0,0,0,451500
37.85,-122.26,52,3618,768,1508,755,3.2619,0,0,1,0,309600
34.05,-117.94,34,1519,304,1262,300,3.3409,0,0,0,0,161200
33.82,-118,24,3002,644,1495,634,3.1087,0,0,0,0,202800
33.99,-118.35,47,2183,380,927,371,4.9531,0,0,0,0,180100
34.42,-119.71,50,840,279,488,270,2.2097,0,0,0,0,258300
37.97,-122.01,32,3012,527,1288,512,3.6449,0,0,1,0,211500
36.84,-119.82,9,2340,544,860,520,3.3229,1,0,0,0,119300
34.07,-118.31,26,5062,2055,4533,1822,2.3105,0,0,0,0,166700
34.18,-118.41,30,2008,513,1052,496,3.0119,0,0,0,0,262200
35.6,-120.6,13,4461,764,1795,640,4.475,0,0,0,0,206900
34.04,-117.84,4,9959,1544,4904,1429,6.9754,0,0,0,0,402500
33.9,-118.03,36,1143,193,826,188,5.3184,0,0,0,0,171100
37.85,-122.48,42,6297,1307,2096,1205,6.4752,0,0,1,0,500001
34.03,-118.31,52,1902,406,1233,385,2.8295,0,0,0,0,132200
36.22,-119.09,34,1715,290,780,297,3.4306,1,0,0,0,74300
33.83,-118.28,28,880,168,717,142,4.5469,0,0,0,0,175700
33.73,-118.29,30,2835,711,1669,652,3.3616,0,0,0,1,268500
37.82,-122.29,2,158,43,94,57,2.5625,0,0,1,0,60000
37.53,-122.25,16,4428,664,1677,623,7.6864,0,0,1,0,422500
38.75,-120.54,9,3006,540,1102,418,3.9812,1,0,0,0,136600
37.29,-120.32,9,695,188,810,190,1.6172,1,0,0,0,56300
33.18,-117.36,39,1546,291,833,308,2.8893,0,0,0,1,185400
32.86,-116.92,11,2204,518,1472,497,2.3693,0,0,0,0,127000
33.59,-117.7,11,8039,1717,3445,1571,4.1678,0,0,0,0,190900
36.99,-121.93,19,6356,1100,2954,1070,4.7325,0,0,0,1,283500
34.24,-118.24,31,3019,469,1349,462,7.1463,0,0,0,0,394100
33.05,-117.29,28,1146,338,672,292,3.1667,0,0,0,1,300000
34.02,-118.5,24,2924,1013,1492,943,2.775,0,0,0,0,291700
39.12,-121.52,37,102,17,29,14,4.125,1,0,0,0,72000
41.66,-122.26,17,1885,350,953,328,2.1607,1,0,0,0,61400
33.97,-118.39,46,2198,352,839,335,6.5778,0,0,0,0,350800
37.8,-122.2,43,3045,499,1115,455,4.9559,0,0,1,0,273000
37.11,-122.05,39,1065,248,497,208,4.5972,0,0,0,1,146300
34.15,-117.29,42,1811,345,856,352,2.9667,1,0,0,0,97000
35.12,-120.61,31,1486,345,823,322,2.6974,0,0,0,0,165400
38.6,-121.36,36,1275,227,530,245,3.875,1,0,0,0,133600
34.7,-118.13,34,1943,500,1078,446,1.1296,1,0,0,0,93800
38.67,-121.39,35,562,174,240,106,0.9338,1,0,0,0,112500
32.6,-117.08,24,1901,490,1334,476,2.2544,0,0,0,1,121900
32.73,-117.17,52,1578,487,879,446,2.4069,0,0,0,1,215000
38.54,-121.46,39,1453,324,843,281,1.7692,1,0,0,0,63900
33.93,-118.15,42,1839,346,1034,339,4.9808,0,0,0,0,212300
36.89,-121.89,18,2774,492,1283,353,5.368,0,0,0,1,352000
32.78,-117.2,38,2662,498,1132,496,4.0057,0,0,0,1,241600
34.11,-118.09,45,1883,275,764,289,6.5078,0,0,0,0,414800
34.18,-119.2,22,6465,1397,2694,1370,2.9832,0,0,0,1,165600
38.02,-121.91,15,2966,558,1687,527,3.4817,1,0,0,0,129800
36.28,-119.2,22,2295,508,1654,478,1.684,1,0,0,0,65900
37.8,-122.18,23,2317,336,955,328,6.7527,0,0,1,0,285800
38.76,-120.6,22,1236,273,615,248,3.0217,1,0,0,0,106900
33.87,-118.36,17,1082,291,598,281,3.9868,0,0,0,0,281900
33.89,-117.42,4,80,10,55,13,7.7197,1,0,0,0,193800
33.68,-117.83,4,3226,838,1666,800,4.1652,0,0,0,0,184500
37.79,-122.44,52,1903,461,831,433,4.4464,0,0,1,0,500001
34.03,-118.39,19,1450,509,746,437,3.1415,0,0,0,0,55000
39.31,-123.81,23,2754,577,887,432,3.3654,0,0,0,1,225000
38.65,-121.38,34,825,173,355,130,3.1858,1,0,0,0,109500
32.8,-115.57,33,1192,213,1066,211,4.5714,1,0,0,0,68600
37.26,-121.8,26,1394,238,990,315,4.8862,0,0,0,0,195000
33.22,-117.28,13,2832,542,1065,531,2.3844,0,0,0,0,98600
34.13,-118,35,1005,224,742,221,3.5481,1,0,0,0,158100
37.77,-122.06,12,14316,2045,5781,2007,7.2634,0,0,1,0,341600
34.63,-117.92,34,81,26,53,14,1.4091,1,0,0,0,137500
38.77,-120.58,21,1661,406,789,319,2.3583,1,0,0,0,108700
37.78,-122.4,52,464,202,286,148,1.6125,0,0,1,0,112500
34.19,-118.45,11,2479,900,2466,855,2.2264,0,0,0,0,181300
33.73,-117.86,23,407,108,647,96,3.775,0,0,0,0,177400
34.14,-117.98,24,1596,388,1329,352,3.0417,1,0,0,0,148000
34.41,-117.51,5,2884,567,1396,465,3.7361,1,0,0,0,119600
35.15,-120.64,7,7922,1442,2863,1197,4.849,0,0,0,0,275000
33.92,-117.55,24,2807,501,1653,509,4.8167,1,0,0,0,163300
37.39,-122.01,36,1976,361,1348,371,5.6447,0,0,0,0,252600
37.7,-122.46,37,3029,738,2436,700,3.3214,0,0,0,1,243200
37.28,-121.87,21,3305,749,2459,701,3.9688,0,0,0,0,249600
39.66,-123.58,15,1839,489,887,332,2.2429,0,0,0,0,100000
38.32,-120.88,18,2791,492,1187,438,3.2589,1,0,0,0,103000
35.41,-119.03,41,1808,435,1005,373,1.7857,1,0,0,0,54300
34.11,-117.65,29,2927,634,1710,623,3.6219,1,0,0,0,176600
33.74,-118.31,36,2464,472,1111,457,4.5074,0,0,0,1,350000
33.63,-117.95,27,891,183,513,171,6,0,0,0,0,381500
33.61,-117.64,14,5232,810,3041,839,5.826,0,0,0,0,247900
37.6,-122.06,17,5159,832,3174,817,5.8704,0,0,1,0,234400
34.05,-118.1,26,1495,328,1296,304,2.913,0,0,0,0,152300
34,-118.43,28,6128,1963,3586,1815,2.7058,0,0,0,0,310900
33.89,-118.21,42,1739,370,1104,297,2.2125,0,0,0,0,120700
34.05,-117.92,36,2241,419,1743,448,4.6587,0,0,0,0,161900
38.59,-121.32,21,9774,1777,4674,1712,3.6817,1,0,0,0,136100
35.3,-120.67,19,1540,715,1799,635,0.7025,0,0,0,1,500001
34.19,-118.48,20,5699,1594,3809,1381,2.8646,0,0,0,0,221100
32.8,-117.25,26,2442,659,1134,624,3.3274,0,0,0,1,295500
39.16,-121.58,36,1206,197,537,204,3.3611,1,0,0,0,79800
37.81,-121.31,36,284,53,130,47,3.1429,1,0,0,0,179200
37.47,-122.22,35,367,113,398,109,2.5,0,0,0,1,166700
32.7,-117.04,7,9311,1703,7302,1694,4.419,0,0,0,1,156900
37.26,-121.87,24,2383,343,1146,341,5.6223,0,0,0,0,265700
33.93,-118.28,42,1898,460,1503,429,2.5179,0,0,0,0,97400
32.59,-117.08,30,144,52,220,48,2.3929,0,0,0,1,134400
32.58,-117.07,25,1607,280,899,260,3.8194,0,0,0,1,134400
